"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"
"SRSF5"	4.78212073113724	5.13635587893138	0	0	6.61651826199565	0.429535626278197	0	6.63044959392992	5.42179925220529	5.42554893330469	6.91219907202118	7.37886410411141	0	8.07876539035029	5.90955639564725	5.93482925604578	0	7.28635047914521	0	3.66459433772328	0	6.9626365860247	0	4.7189369453294	6.44198187622618	0	7.20542604227801	3.6116905710316	0	3.64275470453927	4.95393613643569	6.57871912302641	0	0	7.02793374469041	4.49865361686822	3.70849296225234	6.50678217895745	0	6.04737632075647	5.85135502569744	6.81495769404793	6.14827115828643	6.05256739873845	6.80538507199828	0	7.03082370016151	7.42548792272245	0	6.15882737611275	0.192358313804889	0	0	6.47251295341992	5.72832761819284	0	5.72262148834412	6.66206318888829	0	7.00015688455525	7.26575258232485	3.30635703562031	3.6843261627093	6.26446624615642	3.60352546406817	6.68694895355482	8.02807010070661	7.5334013006652	4.62194870335424	0	6.58232461736063	0.831593537307337	3.96190202486257	5.48341434592828	0	7.23440599484831	5.54978097217998	0	7.36097355307301	7.4291587314868	6.68969948082319	5.61525766977879	0	7.72446207887955	7.76339822841678	4.71832107117784	5.14356525505618	2.72244635122276	6.28379956760342	6.16270853572348	3.97759682360305	0	5.03593968463325	4.12612872523395	6.54548147001459	4.70439615067325	0	1.05995742865677	5.64415681609707	6.44703990336999
"ZFP36"	0	0	0	0	5.53387322028054	0	6.42091991418159	5.14991495003864	0	0	7.91437658061131	3.22587644160963	0	7.08538928106575	0	0	0	0	0	0	0	5.60577136111942	0	6.88910698133613	8.00154032513263	0	5.92814146358522	5.28140819844434	0	5.94844175916864	5.01296996221942	0	0	5.37732819743807	2.57166224947652	7.70026561318635	6.00578217045375	6.44115543632972	7.07666736587885	0	0	0	5.28407766085953	0	4.38793528625792	6.66595209353218	0	6.20045275932117	4.98469187558363	5.91249059445222	0	5.58499165488886	0.410308537767036	0	6.64577413155131	5.39160517393913	0	0	0	0	4.2043058595924	3.68569351282851	5.98812522158526	0	6.60269827123982	0	0	1.38219134770743	0	0	4.23925749263695	0	0	0	6.34590638807605	6.69321302852357	5.89766687741649	6.2768803655368	0	0	0	6.5811036958612	4.88725522754667	0	0	7.50409183703491	0	0	6.17412394033602	0	5.21688706566974	6.24980521144399	4.21399498805127	5.5193519313534	0	4.96250784213692	0	0	4.40650265681287	4.89155431165717
"AAK1"	0	0	0	0	4.6774761068473	5.10692112925898	0	0.0528053831438517	0	0	0	0	3.73387058120144	4.33955430915598	0	0	1.29259919259129	0	0	0	0	0	5.98495863484903	5.10065519120878	0	0	0	4.94207905068588	3.51550431226442	0	0	0	2.96281736330389	0	3.2530332018539	0	1.48595743525799	0	5.06165136018966	4.75521554440419	0	1.58847359169339	5.52207333064382	6.75382927136663	6.27348362638349	4.59290308250506	5.98776129369748	0.831180040317692	0	0	6.96707370847012	0.25941109964092	5.45445459863098	0	4.91123953051789	4.47532098817581	0	5.48074270949908	0	6.85068967693534	2.7937731390328	4.36682855505791	6.04265199732845	5.04491470717733	0	4.68167526608716	0	3.10497398892162	0	6.73757482383147	0.762995066299493	0	0	2.86530717220234	5.02726421384123	0	0	6.74104652110444	2.04398136210109	0.588017776758333	0	0	0	0.64505601299147	0	0	0	0	0.842528359112751	0	0	0	0.0202426013884767	5.21501183669332	1.16304781962383	3.52356697411799	0	0	0	0
"TERF2IP"	0	0	0	5.7293145674401	0	0	0	0	0	0	0	0	0	0	4.12345596742667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819619139205356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66941489126647	0	0	0	0	0	0	0	0	0	0	0	0	3.94894466129894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38951174601563	0	0	0	7.31897331706418	0	3.60998656893126	0
"JUNB"	0	0	0	0	3.28858152034951	7.03332707564762	0	0	0	0	0	0	5.07982992266156	0	0	0	7.34951381077478	0	0	0	0	0	0	7.42992714774188	0	0	0	0	4.72735197517134	7.68454449005065	5.48901364486842	7.3635603524673	5.25192734063894	0	5.47814800450111	0	6.34005250030986	0	0	7.26586423265894	0	0	7.46118776830322	0	0	5.30426241833283	0	0	0	0	0	6.22677997292926	8.05463882827837	6.57531944126837	0	6.04023360142628	0	0	8.1175683026595	0	0	0	5.3248440787404	0	0	0	6.46291708747053	0	6.28817950627841	5.54924159654462	0	0	0	0	0	6.98442301617215	0	0	4.91902395170398	0	0	0	9.41860528293999	0	6.57418766142355	7.91220793593792	0	5.61734726937269	4.86433375019225	0	0	0	4.20707603007707	0	0	4.38868481876585	0	5.62067203127534	0	0
"PLK3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56426108966076	0	0	0	0	0	0	0	0	0	0	7.08566407990954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54563513971032	0	7.15231232677983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FGFR1OP2"	4.82928180547403	0	0	4.39674519095829	0	0	0	3.50850851832432	0	0	0	0	0	0	0	5.30662607618763	0	0	0	0	6.02193405150289	0	0	2.95905048258427	0	0	0	0	0	0	0	1.05753345220271	0	0	0	0	0	0	0	0	0	0	6.63590962062687	0	0	0	1.55254922013641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38748317399583	0	0	6.535263710576	0	0.199725733379266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8206862422547	3.19161160296379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NFKBIA"	6.72415978663757	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35964064042084	0	0	4.91084776595794	0	0	0	0	2.13516708996801	0	0	0	0	6.77228144682157	0	7.42095965081475	0	0	0	0	0	0	6.91276302005561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80649381414362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96940908621144	0	0	0	0	0	6.37588533264048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.63277757725693	0	0	0	0	0	0	0	0	0
"ICAM3"	0	0	0	0	4.61527326843078	6.62075486165398	1.1662333950513	1.26848230295243	0	0	5.41149844646763	0	5.49309231989132	7.68715260401568	5.14906055844247	5.20521967327632	4.49551673318798	0	0	5.70445480596818	1.34837407519116	0	0	0	0	0	0	0.66470127607332	6.67131021703688	0	0	0	0	0	0	0	2.91361517043603	0	0	0	6.028253086035	0	6.47262066225013	7.23042467002835	4.85810685234296	0	0	0	0	0	0	6.36893104463286	5.93617054787797	0	0	0	0	0	0	5.53116683391707	0	6.04796997234694	5.99689464053929	0	0	0	0	0	0	0	3.53195031608224	4.07214182452038	0	0	0	0	5.45221586689876	0	0	0	0	0	0	0	5.96276046080674	0	0	7.24860276446696	5.30688267518248	0	6.04895216687073	5.60278971019525	5.65224267893219	4.63760734831333	6.21702147148419	4.03076864544342	0	0	0	6.03479852247957
"ARL4C"	0	0	0	0	4.34781020200084	0	0.807181788264462	0	0	0	0	0.326422296101062	0	0	5.37876511301986	0	5.66353248770306	0	0	0	6.58018302898765	0	0	0	0	4.68700188163699	4.77434904623762	4.25332371879925	0	0	0	0	0	0	3.33042502344938	4.44761093284599	5.89466208932668	0	0	0.420983559617488	0	0	5.26025604710634	0	0	0	0	0	0	0.160545916415799	4.4062128301843	0	0	0	0	4.84468593212194	0	0	6.53150810018747	0	0.0930598108970578	5.13955298949862	0	0	0	0	0	0	0	0	1.52244751425512	0.343271363899753	0	3.42204592268595	0	0	4.0249162457095	5.90035507358639	0	0	0	0	0	0	0	0	0	5.11082674911061	0	5.73487894069325	0	0	3.62264927905367	0	3.28676436754112	0	0	0	0	0
"SKAP1"	0	0	0	0	0	5.86269066345842	0	6.18831763805426	0	0	2.42242409128815	5.01140036844159	0	0	0	0	0	6.8444540749387	0	0	0	0	0	0	0	6.05339246078206	0	4.11314454779345	3.76737301089534	0	0	0	0	0	0	4.49424918522167	0	1.27925138303891	0	0	5.51274867853831	0	0	0	0	0	1.41692619295797	2.75921976274015	0	0	0	0	0	6.38991058099935	0	0	0	7.23523037788881	0	2.35802766368331	0	0	0	0	0	2.14474796241915	0	0	0	0.339137384919586	0	0	0	0	0	0	6.01785021674023	0	0	5.53432467350308	0	0	5.86079101458102	0	0	0	6.58577499009783	0	6.11267448924255	6.03745887961463	6.44338469406936	6.44615613117627	4.7933091157987	0	4.43348429247739	0	0	4.25788261167141	0	0
"IRF1"	0	0	0	5.18157170824011	5.08097865285992	0	0	6.46313131816047	0	4.80391360001803	0	2.52533725998788	0	7.52448874668549	0	1.54400061465863	0	0	0	6.8312526388993	0	0	0	0	0	4.31910847927365	0	0	0	0	2.4699536823952	0	0	0	0	3.75427289004344	6.00993652860045	4.75570907003279	0	0	6.38006705705626	0	0	0	0	0	0	0	0	6.8732813156513	0	0	0	4.29972381559819	6.31705347820211	0	5.67210565059336	0	0	0	4.42610839834844	0	0	4.59125932761208	0	0	3.17080477711295	0	0	6.59593832505382	0	0	0	7.16675209425661	0	0	5.06413484583467	0	0	0	0	0	0	0	0	7.30824600289214	0	0	0	0	5.86429932676105	6.15295162405557	1.8604821504232	1.07226361342275	5.69635165950976	4.77729030115001	0	0	4.09297358178534	0
"ANXA6"	0	0	0	0	3.6089073899012	0	6.38806276182131	0	0	6.98460188161366	0	4.192206003542	0	0	0	5.20604575390245	5.7356589127452	0	0	6.19772761651796	0	7.36413194037446	0	5.99708303453856	7.41503456880157	0	0	0	6.07614838334863	5.09642590136994	4.67003187847281	6.4214089690309	0	0	0	0	0	0	5.64085110235529	2.59092532317662	7.1434292366307	0	6.35900188808987	5.43012533641584	1.74423430510301	0	6.53082642306437	0	0	0	0	0	0	0	0	6.64170439316834	0	6.88746312628907	6.89472356073274	0	7.0731784168049	0	0	1.05472347273189	7.50372502403322	7.44072061426921	0	0	7.21819945924367	5.82559408630072	5.85640984098251	1.96504543563966	0	6.40129886663369	7.1596806463005	0	0	6.38457431211438	0	0	6.85319825303672	0	6.72049148783809	0	0	6.16179136516326	7.15916888606106	3.63455842031858	5.67446799608869	0	0.279815956067196	0	0	4.43154741346305	4.38745698022417	5.17380503710321	0	6.43172691290912	0	0
"G3BP2"	0	0	3.36174590484689	4.99447925701027	0	1.06916595354386	5.09538773887504	0	0	4.05864985298693	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57123204189656	0	0	0	0	0	0	0	0	0	0	6.5995487016524	0	6.19989452239242	3.83446346514917	3.78460343960935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71251324404489	0	0	0	0	0	0	0	0	0	0	0	3.71058715493511	2.36245305604094	0	0	0	0	0	5.63359075825699	0	0	0	0	0	0	3.6326102332958	0	0	0	0	0	0	0	0	0
"TNFAIP8"	0	0	0	0	0	5.43954501716222	0	3.83976916335671	0	6.73003925132871	0	0	0	5.88828175617418	0	0	0	0	8.17707414685067	4.36930873478513	0	6.0618096729066	5.95814829815706	0.187413046192993	0	0	0	6.11135876199011	0	0	0	2.77064513032691	5.80093431716725	7.07926855003707	0	0	6.84261396477347	6.41183821599413	0	0.607891302060395	0	0	0	0	0	4.30943524383642	7.88690468093727	7.54296150166263	0	0	0	0	6.56539458726375	7.241277235862	4.96392397122984	0	0	0	0	0	0	4.60434714154238	0	0	0	0	0	6.90340203220678	0	0	5.01373514008758	5.44598255512651	0	0	0	0	2.34516357228513	0	0	4.12158821956914	0	0	0	4.87351941369432	5.79913135320277	0	0	0	0	2.16045233330132	0	0	0	0	0	0	0	4.28978357166337	0	1.79850264739013
"GALM"	0	0	0	0	5.09024752371399	0	0	0	0	0	0	0	0	0	1.66757880731464	5.96471814314295	0	0	0	0	0	0	0	0	0.490898678380301	0	0	0	0	0	0	0	0	0	0	0.157716379688873	0	0	0	0	0	0	0	0	0	0	0	0	7.31513959698141	0	0	0	0	0	0	0	0	0	0	0	0	6.94709195650678	1.53083484850031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31590291889131	0	0	0	1.984064307049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CFD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27576992413389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEPT1"	0	4.0830882441382	0	0	6.28360290739319	0	7.11974564382529	0	0	0	0	0	0	1.00219843405712	0	7.20103745009382	3.17685411001477	5.43935152631171	0	0.74449696755456	5.63403123972148	0	0	2.05132337295944	0	4.40876959484525	6.28694212105955	0.746888869373746	3.83674318739108	0	2.88000564318646	0	4.5631001529143	0	4.27633586094683	0	0	0	0	0.263154625411455	0	0	0	0	0	0	0	0	0	0	6.28462091744885	0	0	0.409657046396535	0	0	0	0	0	0	0	5.33287510474492	1.19644337830617	0	0	7.31059751400288	7.32677578225512	0	0	6.58809140662022	0	0	5.72362790964266	0	0	7.12054748561966	0	0	6.98804942031616	1.4261573873551	0	2.03894531960791	7.06894268749317	0	0	5.78258705594262	6.55521168521181	0	0	6.2576048906775	0	0	0.767290371087439	3.57940464645362	0	1.38939059397322	0	0.982378501965901	0	0
"CCDC85B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AL356585.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CU638689.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CU638689.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CU634019.1"	0	0	0	0	0	0	0	5.65090899368714	0	0	0	0	0	0	4.95818008950664	0	0	0	0	0	5.64413085276342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827388183743976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34976581333145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CU633906.1"	0	0	0	0	0	0	0	0.913132598402216	0	0	0	0	0	0	4.97486883815522	0	0	0	0	0	4.82637052274158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55074432318161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59653327796899	0	0	0	0	0	0	0	0	0	2.92229491300318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236241.1"	0	0	0	0	0	0	0	5.57665122493282	0	0	0	0	0	0	0.209141397838592	0	0	0	0	0	0.135245907816837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46640394506733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CU634019.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236383.10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236383.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44398318817206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP671120.9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236383.9"	0	0	0	0.339661905936412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04368133939477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236383.11"	0	0	0	0.339661905936412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP671120.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56858669372614	0	0	0	0	0	0	0	0	0	0	0.450981581403262	0.673465970054826	0	0	0	0	0	0	0	0	1.20414697846386	0	0	0	0	0	0	0	1.39258120575539	0	0	0	0	0	0.660180203226575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89949082297972	0	0	0	0	0	0	0	0	0.474347778507495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221196549944547	0	0	0	0	0
"FP236315.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FP236315.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PARP4P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127065333745114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPTE2P4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPP1R12BP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OFD1P15Y"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"USP9YP26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CDY23P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ELOCP11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OFD1P18Y"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LINC00265-3P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BPY2C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DAZ3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AC010153.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BPY2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TTTY4B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CICP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
